2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 1 (ens2f2): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lmon/ptp4l.0.socket): INITIALIZING to FAULTY on FAULT_DETECTED (FT_UNSPECIFIED)
2026-01-12 08:18:03 E830 ptp4l[1222108.902]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
2026-01-12 08:18:10 E830 ptp4l[1222114.998]: selected local clock 40a6b7.fffe.821f4e as best master
2026-01-12 08:19:14 E830 ptp4l[1222179.793]: port 1 (ens2f2): new foreign master c0470e.fffe.d06cc1-3
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: selected best master clock c0470e.fffe.d06cc1
2026-01-12 08:19:15 E830 ptp4l[1222180.043]: port 1 (ens2f2): LISTENING to UNCALIBRATED on RS_SLAVE
2026-01-12 08:19:16 E830 ptp4l[1222181.141]: port 1 (ens2f2): minimum delay request interval 2^-4
2026-01-12 08:21:20 E830 ptp4l[1222305.281]: master offset 11536324123 s0 freq +99999992 path delay  -2070471
2026-01-12 08:21:22 E830 ptp4l[1222307.101]: master offset 11717632421 s0 freq +100000002 path delay  -1421586
2026-01-12 08:21:23 E830 ptp4l[1222308.921]: master offset 11900149992 s0 freq +100000004 path delay  -1948019
2026-01-12 08:21:25 E830 ptp4l[1222310.741]: master offset 12081128841 s0 freq +99999998 path delay   -940481
2026-01-12 08:21:27 E830 ptp4l[1222312.560]: master offset 12263438354 s0 freq +99999997 path delay  -1287345
2026-01-12 08:21:29 E830 ptp4l[1222314.380]: master offset 12445623910 s0 freq +100000006 path delay  -1522374
2026-01-12 08:21:31 E830 ptp4l[1222316.200]: master offset 12628486246 s0 freq +99999996 path delay  -2398937
2026-01-12 08:21:33 E830 ptp4l[1222318.019]: master offset 12809302899 s0 freq +100000008 path delay  -1244787
2026-01-12 08:21:34 E830 ptp4l[1222319.839]: master offset 12991401556 s0 freq +99999993 path delay  -1349072
2026-01-12 08:21:36 E830 ptp4l[1222321.711]: master offset 13177732620 s0 freq +100000001 path delay   -551939
2026-01-12 08:21:38 E830 ptp4l[1222323.531]: master offset 13360651599 s0 freq +100000001 path delay  -1468720
2026-01-12 08:21:40 E830 ptp4l[1222325.350]: master offset 13542737236 s0 freq +100000002 path delay  -1567500
2026-01-12 08:21:42 E830 ptp4l[1222327.171]: master offset 13724725022 s0 freq +99999992 path delay  -1532465
2026-01-12 08:21:44 E830 ptp4l[1222328.991]: master offset 13906239108 s0 freq +100000010 path delay  -1040423
2026-01-12 08:21:45 E830 ptp4l[1222330.811]: master offset 14088474405 s0 freq +99999995 path delay  -1264734
2026-01-12 08:21:47 E830 ptp4l[1222332.631]: master offset 14270998231 s0 freq +100000006 path delay  -1776597
